"Date","Price","Open","High","Low","Vol.","Change %"
"07/18/2022","595.50","595.50","595.50","595.50","","0.00%"
"07/15/2022","595.50","595.50","595.50","595.50","","-1.49%"
"07/14/2022","604.50","604.50","604.50","604.50","","-1.71%"
"07/13/2022","615.00","615.00","615.00","615.00","","-0.73%"
"07/12/2022","619.50","619.50","619.50","619.50","","-2.29%"
"07/11/2022","634.00","634.00","634.00","634.00","","-0.63%"
"07/08/2022","638.00","638.00","638.00","638.00","0.01K","0.00%"
"07/07/2022","638.00","638.00","638.00","638.00","0.00K","0.31%"
"07/06/2022","636.00","636.00","636.00","636.00","0.31K","-2.45%"
"07/05/2022","652.00","652.00","652.00","652.00","0.30K","0.00%"
"07/04/2022","652.00","652.00","652.00","652.00","","-0.61%"
"07/01/2022","656.00","656.00","656.00","656.00","0.21K","-4.76%"
"06/30/2022","688.82","688.82","688.82","688.82","","-0.10%"
"06/29/2022","689.50","689.50","689.50","689.50","","-0.36%"
"06/28/2022","692.00","692.00","692.00","692.00","","-0.07%"
"06/27/2022","692.50","692.50","692.50","692.50","","2.21%"
"06/24/2022","677.50","677.50","677.50","677.50","","-0.44%"
"06/23/2022","680.50","680.50","680.50","680.50","","-0.58%"
"06/22/2022","684.50","684.50","684.50","684.50","0.01K","-1.08%"
"06/21/2022","692.00","692.00","692.00","692.00","0.00K","0.58%"
"06/20/2022","688.00","688.00","688.00","688.00","0.14K","-1.01%"
"06/17/2022","695.00","695.00","695.00","695.00","0.13K","-2.93%"
"06/16/2022","716.00","716.00","716.00","716.00","","-2.72%"
"06/15/2022","736.00","736.00","736.00","736.00","","0.00%"
"06/14/2022","736.00","736.00","736.00","736.00","","0.00%"
"06/13/2022","736.00","736.00","736.00","736.00","0.00K","0.00%"
"06/10/2022","736.00","736.00","736.00","736.00","","0.00%"
"06/09/2022","736.00","736.00","736.00","736.00","0.15K","-0.54%"
"06/08/2022","740.00","740.00","740.00","740.00","0.01K","-0.94%"
"06/07/2022","747.00","747.00","747.00","747.00","","0.40%"
"06/06/2022","744.00","744.00","744.00","744.00","","0.54%"
"06/01/2022","740.00","740.00","740.00","740.00","0.35K","-0.64%"
"05/31/2022","744.79","744.79","744.79","744.79","","0.04%"
"05/30/2022","744.50","744.50","744.50","744.50","","-0.07%"
"05/27/2022","745.00","745.00","745.00","745.00","","-0.13%"
"05/26/2022","746.00","746.00","746.00","746.00","","0.27%"
"05/25/2022","744.00","744.00","744.00","744.00","","0.27%"
"05/24/2022","742.00","742.00","742.00","742.00","0.00K","-0.67%"
"05/23/2022","747.00","747.00","747.00","747.00","","0.20%"
"05/20/2022","745.50","745.50","745.50","745.50","","0.07%"
"05/19/2022","745.00","745.00","745.00","745.00","","-0.93%"
"05/18/2022","752.00","752.00","752.00","752.00","0.00K","-1.31%"
"05/17/2022","762.00","762.00","762.00","762.00","0.02K","2.14%"
"05/16/2022","746.00","746.00","746.00","746.00","","0.00%"
"05/13/2022","746.00","746.00","746.00","746.00","0.01K","0.13%"
"05/12/2022","745.00","745.00","745.00","745.00","0.01K","-1.32%"
"05/11/2022","755.00","755.00","755.00","755.00","0.01K","0.00%"
"05/10/2022","755.00","755.00","755.00","755.00","0.01K","-0.98%"
"05/09/2022","762.50","762.50","762.50","762.50","0.00K","-2.87%"
"05/06/2022","785.00","785.00","785.00","785.00","0.01K","-2.42%"
"05/05/2022","804.50","804.50","804.50","804.50","","0.37%"
"05/04/2022","801.50","801.50","801.50","801.50","","0.44%"
"05/03/2022","798.00","798.00","798.00","798.00","0.01K","-5.08%"
"04/29/2022","840.75","840.75","840.75","840.75","","0.27%"
"04/28/2022","838.50","838.50","838.50","838.50","0.19K","0.48%"
"04/27/2022","834.50","834.50","834.50","834.50","0.04K","0.06%"
"04/26/2022","834.00","834.00","834.00","834.00","0.06K","-0.12%"
"04/25/2022","835.00","835.00","835.00","835.00","0.05K","-1.47%"
"04/22/2022","847.50","847.50","847.50","847.50","","-0.06%"
"04/21/2022","848.00","848.00","848.00","848.00","","0.00%"
"04/20/2022","848.00","848.00","848.00","848.00","","-0.35%"
"04/19/2022","851.00","851.00","851.00","851.00","","0.83%"
"04/14/2022","844.00","844.00","844.00","844.00","0.04K","-0.65%"
"04/13/2022","849.50","849.50","849.50","849.50","","3.47%"
"04/12/2022","821.00","821.00","821.00","821.00","0.06K","-1.79%"
"04/11/2022","836.00","836.00","836.00","836.00","","-2.34%"
"04/08/2022","856.00","856.00","856.00","856.00","0.01K","-2.62%"
"04/07/2022","879.00","879.00","879.00","879.00","","0.00%"
"04/06/2022","879.00","879.00","879.00","879.00","","-0.68%"
"04/05/2022","885.00","885.00","885.00","885.00","","0.91%"
"04/04/2022","877.00","877.00","877.00","877.00","0.01K","-0.23%"
"04/01/2022","879.00","879.00","879.00","879.00","0.01K","2.83%"
"03/31/2022","854.83","854.83","854.83","854.83","","-0.02%"
"03/30/2022","855.00","855.00","855.00","855.00","0.13K","-0.12%"
"03/29/2022","856.00","856.00","856.00","856.00","0.13K","0.29%"
"03/28/2022","853.50","853.50","853.50","853.50","","-0.29%"
"03/25/2022","856.00","856.00","856.00","856.00","","0.06%"
"03/24/2022","855.50","855.50","855.50","855.50","","-0.12%"
"03/23/2022","856.50","856.50","856.50","856.50","","0.18%"
"03/22/2022","855.00","855.00","855.00","855.00","","-0.47%"
"03/21/2022","859.00","859.00","859.00","859.00","","-0.12%"
"03/18/2022","860.00","860.00","860.00","860.00","0.02K","0.58%"
"03/17/2022","855.00","855.00","855.00","855.00","0.02K","0.59%"
"03/16/2022","850.00","850.00","850.00","850.00","","-0.76%"
"03/15/2022","856.50","856.50","856.50","856.50","0.04K","0.29%"
"03/14/2022","854.00","854.00","854.00","854.00","0.01K","-1.27%"
"03/11/2022","865.00","865.00","865.00","865.00","0.00K","-0.35%"
"03/10/2022","868.00","868.00","868.00","868.00","","-3.29%"
"03/09/2022","897.50","897.50","897.50","897.50","","0.00%"
"03/08/2022","897.50","897.50","897.50","897.50","0.01K","0.90%"
"03/07/2022","889.50","889.50","889.50","889.50","","0.00%"
"03/04/2022","889.50","889.50","889.50","889.50","","0.00%"
"03/03/2022","889.50","889.50","889.50","889.50","","0.00%"
"03/02/2022","889.50","889.50","889.50","889.50","0.02K","2.54%"
"03/01/2022","867.50","867.50","867.50","867.50","0.16K","8.75%"
"02/28/2022","797.67","797.67","797.67","797.67","","0.02%"
"02/25/2022","797.50","797.50","797.50","797.50","","0.25%"
"02/24/2022","795.50","795.50","795.50","795.50","0.00K","-0.38%"
"02/23/2022","798.50","798.50","798.50","798.50","","-0.25%"
"02/22/2022","800.50","800.50","800.50","800.50","","-0.31%"
"02/21/2022","803.00","803.00","803.00","803.00","0.01K","0.82%"
"02/18/2022","796.50","796.50","796.50","796.50","0.01K","-0.99%"
"02/17/2022","804.50","804.50","804.50","804.50","","1.19%"
"02/16/2022","795.00","795.00","795.00","795.00","0.01K","-0.13%"
"02/15/2022","796.00","796.00","796.00","796.00","0.01K","-4.33%"
"02/14/2022","832.00","832.00","832.00","832.00","0.01K","0.79%"
"02/11/2022","825.50","825.50","825.50","825.50","0.01K","1.48%"
"02/10/2022","813.50","813.50","813.50","813.50","0.03K","2.46%"
"02/09/2022","794.00","794.00","794.00","794.00","0.02K","-1.49%"
"02/08/2022","806.00","806.00","806.00","806.00","0.01K","1.51%"
"02/07/2022","794.00","794.00","794.00","794.00","0.01K","0.25%"
"02/04/2022","792.00","792.00","792.00","792.00","0.02K","1.80%"
"02/03/2022","778.00","778.00","778.00","778.00","0.02K","1.04%"
"02/02/2022","770.00","770.00","770.00","770.00","0.01K","0.00%"
"02/01/2022","770.00","770.00","770.00","770.00","","2.76%"
"01/31/2022","749.29","749.29","749.29","749.29","","-0.09%"
"01/28/2022","750.00","750.00","750.00","750.00","","0.07%"
"01/27/2022","749.50","749.50","749.50","749.50","0.01K","-0.20%"
"01/26/2022","751.00","751.00","751.00","751.00","","0.13%"
"01/25/2022","750.00","750.00","750.00","750.00","","0.54%"
"01/24/2022","746.00","746.00","746.00","746.00","0.01K","-1.19%"
"01/21/2022","755.00","755.00","755.00","755.00","0.00K","0.27%"
"01/20/2022","753.00","753.00","753.00","753.00","0.09K","1.14%"
"01/19/2022","744.50","744.50","744.50","744.50","","-0.07%"
"01/18/2022","745.00","745.00","745.00","745.00","","0.07%"
"01/17/2022","744.50","744.50","744.50","744.50","","-0.27%"
"01/14/2022","746.50","746.50","746.50","746.50","","0.20%"
"01/13/2022","745.00","745.00","745.00","745.00","","-0.80%"
"01/12/2022","751.00","751.00","751.00","751.00","","1.01%"
"01/11/2022","743.50","743.50","743.50","743.50","","0.47%"
"01/10/2022","740.00","740.00","740.00","740.00","0.01K","-0.87%"
"01/07/2022","746.50","746.50","746.50","746.50","","-0.60%"
"01/06/2022","751.00","751.00","751.00","751.00","","-0.99%"
"01/05/2022","758.50","758.50","758.50","758.50","","-0.20%"
"01/04/2022","760.00","760.00","760.00","760.00","","-0.51%"
"12/31/2021","763.91","763.91","763.91","763.91","","-0.01%"
"12/30/2021","764.00","764.00","764.00","764.00","","0.00%"
"12/29/2021","764.00","764.00","764.00","764.00","","0.39%"
"12/24/2021","761.00","761.00","761.00","761.00","","0.26%"
"12/23/2021","759.00","759.00","759.00","759.00","","-0.26%"
"12/22/2021","761.00","761.00","761.00","761.00","","-0.72%"
"12/21/2021","766.50","766.50","766.50","766.50","","0.39%"
"12/20/2021","763.50","763.50","763.50","763.50","","-0.59%"
"12/17/2021","768.00","768.00","768.00","768.00","","-0.26%"
"12/16/2021","770.00","770.00","770.00","770.00","","0.46%"
"12/15/2021","766.50","766.50","766.50","766.50","","-0.45%"
"12/14/2021","770.00","770.00","770.00","770.00","","0.00%"
"12/13/2021","770.00","770.00","770.00","770.00","","0.72%"
"12/10/2021","764.50","764.50","764.50","764.50","","-0.71%"
"12/09/2021","770.00","770.00","770.00","770.00","","-1.28%"
"12/08/2021","780.00","780.00","780.00","780.00","","-0.38%"
"12/07/2021","783.00","783.00","783.00","783.00","0.01K","2.69%"
"12/06/2021","762.50","762.50","762.50","762.50","","0.79%"
"12/03/2021","756.50","756.50","756.50","756.50","","0.20%"
"12/02/2021","755.00","755.00","755.00","755.00","0.09K","-1.31%"
"12/01/2021","765.00","765.00","765.00","765.00","","-2.64%"
"11/30/2021","785.76","785.76","785.76","785.76","","0.03%"
"11/29/2021","785.50","785.50","785.50","785.50","0.01K","-0.32%"
"11/26/2021","788.00","788.00","788.00","788.00","0.03K","-0.51%"
"11/25/2021","792.00","792.00","792.00","792.00","0.03K","-0.56%"
"11/24/2021","796.50","796.50","796.50","796.50","0.02K","0.95%"
"11/23/2021","789.00","789.00","789.00","789.00","0.01K","0.57%"
"11/22/2021","784.50","784.50","784.50","784.50","","0.58%"
"11/19/2021","780.00","780.00","780.00","780.00","","2.90%"
"11/18/2021","758.00","758.00","758.00","758.00","0.01K","-1.37%"
"11/17/2021","768.50","768.50","768.50","768.50","","-0.52%"
"11/16/2021","772.50","772.50","772.50","772.50","0.00K","-0.83%"
"11/15/2021","779.00","779.00","779.00","779.00","","-0.13%"
"11/12/2021","780.00","780.00","780.00","780.00","0.01K","-0.89%"
"11/11/2021","787.00","787.00","787.00","787.00","","0.64%"
"11/10/2021","782.00","782.00","782.00","782.00","","0.00%"
"11/09/2021","782.00","782.00","782.00","782.00","0.00K","-1.64%"
"11/08/2021","795.00","795.00","795.00","795.00","0.01K","0.57%"
"11/05/2021","790.50","790.50","790.50","790.50","","-0.19%"
"11/04/2021","792.00","792.00","792.00","792.00","0.06K","-1.25%"
"11/03/2021","802.00","802.00","802.00","802.00","0.04K","-1.78%"
"11/02/2021","816.50","816.50","816.50","816.50","0.02K","-4.17%"
"11/01/2021","852.00","852.00","852.00","852.00","0.03K","-5.91%"
"10/29/2021","905.48","905.48","905.48","905.48","","-0.17%"
"10/28/2021","907.00","907.00","907.00","907.00","0.15K","0.00%"
"10/27/2021","907.00","907.00","907.00","907.00","","0.00%"
"10/26/2021","907.00","907.00","907.00","907.00","0.02K","0.28%"
"10/25/2021","904.50","904.50","904.50","904.50","0.04K","-0.60%"
"10/22/2021","910.00","910.00","910.00","910.00","","0.00%"
"10/21/2021","910.00","910.00","910.00","910.00","0.03K","0.00%"
"10/20/2021","910.00","910.00","910.00","910.00","0.01K","0.22%"
"10/19/2021","908.00","908.00","908.00","908.00","","0.00%"
"10/18/2021","908.00","908.00","908.00","908.00","","0.00%"
"10/15/2021","908.00","908.00","908.00","908.00","","0.00%"
"10/14/2021","908.00","908.00","908.00","908.00","0.01K","-0.77%"
"10/13/2021","915.00","915.00","915.00","915.00","0.01K","0.00%"
"10/12/2021","915.00","915.00","915.00","915.00","0.01K","-0.54%"
"10/11/2021","920.00","920.00","920.00","920.00","0.01K","0.22%"
"10/08/2021","918.00","918.00","918.00","918.00","","0.77%"
"10/07/2021","911.00","911.00","911.00","911.00","","0.11%"
"10/06/2021","910.00","910.00","910.00","910.00","","-0.87%"
"10/05/2021","918.00","918.00","918.00","918.00","0.01K","1.10%"
"10/04/2021","908.00","908.00","908.00","908.00","0.01K","1.45%"
"10/01/2021","895.00","895.00","895.00","895.00","0.01K","-1.56%"
"09/30/2021","909.14","909.14","909.14","909.14","0.03K","-0.04%"
"09/29/2021","909.50","909.50","909.50","909.50","0.03K","0.00%"
"09/28/2021","909.50","909.50","909.50","909.50","0.04K","-0.27%"
"09/27/2021","912.00","912.00","912.00","912.00","","-0.22%"
"09/24/2021","914.00","914.00","914.00","914.00","","0.05%"
"09/23/2021","913.50","913.50","913.50","913.50","","1.11%"
"09/22/2021","903.50","903.50","903.50","903.50","","0.00%"
"09/21/2021","903.50","903.50","903.50","903.50","0.00K","0.39%"
"09/20/2021","900.00","900.00","900.00","900.00","0.02K","-0.99%"
"09/17/2021","909.00","909.00","909.00","909.00","","0.78%"
"09/16/2021","902.00","902.00","902.00","902.00","0.01K","-0.17%"
"09/15/2021","903.50","903.50","903.50","903.50","","-0.28%"
"09/14/2021","906.00","906.00","906.00","906.00","0.01K","-1.52%"
"09/13/2021","920.00","920.00","920.00","920.00","","0.00%"
"09/10/2021","920.00","920.00","920.00","920.00","","0.27%"
"09/09/2021","917.50","917.50","917.50","917.50","0.01K","0.27%"
"09/08/2021","915.00","915.00","915.00","915.00","0.01K","-1.61%"
"09/07/2021","930.00","930.00","930.00","930.00","0.01K","0.92%"
"09/06/2021","921.50","921.50","921.50","921.50","","0.77%"
"09/03/2021","914.50","914.50","914.50","914.50","","0.27%"
"09/02/2021","912.00","912.00","912.00","912.00","","0.00%"
"09/01/2021","912.00","912.00","912.00","912.00","","-0.86%"
"08/31/2021","919.90","919.90","919.90","919.90","0.03K","-0.01%"
"08/27/2021","920.00","920.00","920.00","920.00","0.03K","0.00%"
"08/26/2021","920.00","920.00","920.00","920.00","","0.00%"
"08/25/2021","920.00","920.00","920.00","920.00","","-0.11%"
"08/24/2021","921.00","921.00","921.00","921.00","","0.00%"
"08/23/2021","921.00","921.00","921.00","921.00","","-0.91%"
"08/20/2021","929.50","929.50","929.50","929.50","","0.00%"
"08/19/2021","929.50","929.50","929.50","929.50","","0.00%"
"08/18/2021","929.50","929.50","929.50","929.50","0.00K","0.00%"
"08/17/2021","929.50","929.50","929.50","929.50","","-0.05%"
"08/16/2021","930.00","930.00","930.00","930.00","","0.00%"
"08/13/2021","930.00","930.00","930.00","930.00","","0.00%"
"08/12/2021","930.00","930.00","930.00","930.00","","0.27%"
"08/11/2021","927.50","927.50","927.50","927.50","","-0.70%"
"08/10/2021","934.00","934.00","934.00","934.00","","-0.11%"
"08/09/2021","935.00","935.00","935.00","935.00","","-0.37%"
"08/06/2021","938.50","938.50","938.50","938.50","","0.00%"
"08/05/2021","938.50","938.50","938.50","938.50","","-0.21%"
"08/04/2021","940.50","940.50","940.50","940.50","","2.84%"
"08/03/2021","914.50","914.50","914.50","914.50","0.15K","-3.74%"
"08/02/2021","950.00","950.00","950.00","950.00","0.00K","5.02%"
"07/30/2021","904.62","904.62","904.62","904.62","","-0.10%"
"07/29/2021","905.50","905.50","905.50","905.50","0.02K","-0.39%"
"07/28/2021","909.00","909.00","909.00","909.00","0.02K","0.00%"
"07/27/2021","909.00","909.00","909.00","909.00","0.01K","-0.11%"
"07/26/2021","910.00","910.00","910.00","910.00","0.01K","-0.22%"
"07/23/2021","912.00","912.00","912.00","912.00","0.06K","-0.11%"
"07/22/2021","913.00","913.00","913.00","913.00","0.01K","-0.44%"
"07/21/2021","917.00","917.00","917.00","917.00","0.07K","0.77%"
"07/20/2021","910.00","910.00","910.00","910.00","0.02K","1.22%"
"07/19/2021","899.00","899.00","899.00","899.00","0.01K","-0.33%"
"07/16/2021","902.00","902.00","902.00","902.00","","0.00%"
"07/15/2021","902.00","902.00","902.00","902.00","","0.28%"
"07/14/2021","899.50","899.50","899.50","899.50","","0.00%"
"07/13/2021","899.50","899.50","899.50","899.50","","0.00%"
"07/12/2021","899.50","899.50","899.50","899.50","","0.00%"
"07/09/2021","899.50","899.50","899.50","899.50","0.01K","0.06%"
"07/08/2021","899.00","899.00","899.00","899.00","","1.01%"
"07/07/2021","890.00","890.00","890.00","890.00","","0.00%"
"07/06/2021","890.00","890.00","890.00","890.00","0.00K","0.91%"
"07/05/2021","882.00","882.00","882.00","882.00","0.01K","1.03%"
"07/02/2021","873.00","873.00","873.00","873.00","","0.00%"
"07/01/2021","873.00","873.00","873.00","873.00","0.01K","-3.32%"
"06/30/2021","903.00","903.00","903.00","903.00","","-0.22%"
"06/29/2021","905.00","905.00","905.00","905.00","","0.00%"
"06/28/2021","905.00","905.00","905.00","905.00","","0.00%"
"06/25/2021","905.00","905.00","905.00","905.00","","0.00%"
"06/24/2021","905.00","905.00","905.00","905.00","","-0.55%"
"06/23/2021","910.00","910.00","910.00","910.00","","0.00%"
"06/22/2021","910.00","910.00","910.00","910.00","","0.00%"
"06/21/2021","910.00","910.00","910.00","910.00","","0.00%"
"06/18/2021","910.00","910.00","910.00","910.00","","0.00%"
"06/17/2021","910.00","910.00","910.00","910.00","","0.00%"
"06/16/2021","910.00","910.00","910.00","910.00","","-0.33%"
"06/15/2021","913.00","913.00","913.00","913.00","","-0.44%"
"06/14/2021","917.00","917.00","917.00","917.00","","0.00%"
"06/11/2021","917.00","917.00","917.00","917.00","","-0.22%"
"06/10/2021","919.00","919.00","919.00","919.00","","0.00%"
"06/09/2021","919.00","919.00","919.00","919.00","","0.00%"
"06/08/2021","919.00","919.00","919.00","919.00","0.10K","0.00%"
"06/07/2021","919.00","919.00","919.00","919.00","0.30K","0.00%"
"06/04/2021","919.00","919.00","919.00","919.00","0.30K","0.00%"
"06/03/2021","919.00","919.00","919.00","919.00","0.70K","0.00%"
"06/02/2021","919.00","919.00","919.00","919.00","","0.00%"
"06/01/2021","919.00","919.00","919.00","919.00","0.01K","-4.57%"
"05/28/2021","963.00","963.00","963.00","963.00","","0.10%"
"05/27/2021","962.00","962.00","962.00","962.00","0.03K","0.21%"
"05/26/2021","960.00","960.00","960.00","960.00","0.01K","-0.62%"
"05/25/2021","966.00","966.00","966.00","966.00","0.04K","-0.21%"
"05/24/2021","968.00","968.00","968.00","968.00","0.02K","-2.07%"
"05/21/2021","988.50","988.50","988.50","988.50","","-0.25%"
"05/20/2021","991.00","991.00","991.00","991.00","0.02K","0.81%"
"05/19/2021","983.00","983.00","983.00","983.00","0.02K","-1.06%"
"05/18/2021","993.50","993.50","993.50","993.50","","0.15%"
"05/17/2021","992.00","992.00","992.00","992.00","0.17K","-2.60%"
"05/14/2021","1,018.50","1,018.50","1,018.50","1,018.50","0.00K","-0.63%"
"05/13/2021","1,025.00","1,025.00","1,025.00","1,025.00","0.00K","0.05%"
"05/12/2021","1,024.50","1,024.50","1,024.50","1,024.50","","1.94%"
"05/11/2021","1,005.00","1,005.00","1,005.00","1,005.00","","5.79%"
"05/10/2021","950.00","950.00","950.00","950.00","","0.00%"
"05/07/2021","950.00","950.00","950.00","950.00","","0.00%"
"05/06/2021","950.00","950.00","950.00","950.00","","0.00%"
"05/05/2021","950.00","950.00","950.00","950.00","0.61K","0.26%"
"05/04/2021","947.50","947.50","947.50","947.50","0.01K","9.69%"
"04/30/2021","863.81","863.81","863.81","863.81","","-0.20%"
"04/29/2021","865.50","865.50","865.50","865.50","0.01K","0.17%"
"04/28/2021","864.00","864.00","864.00","864.00","","0.00%"
"04/27/2021","864.00","864.00","864.00","864.00","","0.23%"
"04/26/2021","862.00","862.00","862.00","862.00","0.03K","-1.09%"
"04/23/2021","871.50","871.50","871.50","871.50","0.01K","0.40%"
"04/22/2021","868.00","868.00","868.00","868.00","","-0.46%"
"04/21/2021","872.00","872.00","872.00","872.00","0.00K","-0.23%"
"04/20/2021","874.00","874.00","874.00","874.00","","2.28%"
"04/19/2021","854.50","854.50","854.50","854.50","","0.00%"
"04/16/2021","854.50","854.50","854.50","854.50","","0.18%"
"04/15/2021","853.00","853.00","853.00","853.00","","1.13%"
"04/14/2021","843.50","843.50","843.50","843.50","","0.00%"
"04/13/2021","843.50","843.50","843.50","843.50","","2.24%"
"04/12/2021","825.00","825.00","825.00","825.00","0.04K","0.92%"
"04/09/2021","817.50","817.50","817.50","817.50","","-0.67%"
"04/08/2021","823.00","823.00","823.00","823.00","0.01K","0.61%"
"04/07/2021","818.00","818.00","818.00","818.00","0.01K","-0.12%"
"04/06/2021","819.00","819.00","819.00","819.00","","2.12%"
"04/01/2021","802.00","802.00","802.00","802.00","0.02K","10.57%"
"03/31/2021","725.35","725.35","725.35","725.35","0.02K","-0.50%"
"03/30/2021","729.00","729.00","729.00","729.00","0.02K","-0.34%"
"03/29/2021","731.50","731.50","731.50","731.50","0.02K","0.55%"
"03/26/2021","727.50","727.50","727.50","727.50","0.01K","0.21%"
"03/25/2021","726.00","726.00","726.00","726.00","","0.21%"
"03/24/2021","724.50","724.50","724.50","724.50","","0.14%"
"03/23/2021","723.50","723.50","723.50","723.50","","-0.55%"
"03/22/2021","727.50","727.50","727.50","727.50","0.02K","-0.75%"
"03/19/2021","733.00","733.00","733.00","733.00","0.03K","1.24%"
"03/18/2021","724.00","724.00","724.00","724.00","","0.14%"
"03/17/2021","723.00","723.00","723.00","723.00","0.01K","0.28%"
"03/16/2021","721.00","721.00","721.00","721.00","0.02K","0.70%"
"03/15/2021","716.00","716.00","716.00","716.00","0.05K","1.56%"
"03/12/2021","705.00","705.00","705.00","705.00","0.07K","0.00%"
"03/11/2021","705.00","705.00","705.00","705.00","0.11K","2.77%"
"03/10/2021","686.00","686.00","686.00","686.00","0.05K","-0.87%"
"03/09/2021","692.00","692.00","692.00","692.00","0.02K","-1.21%"
"03/08/2021","700.50","700.50","700.50","700.50","0.03K","0.65%"
"03/05/2021","696.00","696.00","696.00","696.00","","-1.00%"
"03/04/2021","703.00","703.00","703.00","703.00","0.02K","-1.26%"
"03/03/2021","712.00","712.00","712.00","712.00","","2.15%"
"03/02/2021","697.00","697.00","697.00","697.00","","0.43%"
"03/01/2021","694.00","694.00","694.00","694.00","","6.93%"
"02/26/2021","649.05","649.05","649.05","649.05","","0.01%"
"02/25/2021","649.00","649.00","649.00","649.00","0.01K","0.46%"
"02/24/2021","646.00","646.00","646.00","646.00","0.01K","0.16%"
"02/23/2021","645.00","645.00","645.00","645.00","0.01K","-0.46%"
"02/22/2021","648.00","648.00","648.00","648.00","0.04K","-0.15%"
"02/19/2021","649.00","649.00","649.00","649.00","0.02K","-1.14%"
"02/18/2021","656.50","656.50","656.50","656.50","0.01K","0.00%"
"02/17/2021","656.50","656.50","656.50","656.50","0.01K","-0.61%"
"02/16/2021","660.50","660.50","660.50","660.50","0.01K","0.30%"
"02/15/2021","658.50","658.50","658.50","658.50","0.01K","0.61%"
"02/12/2021","654.50","654.50","654.50","654.50","0.02K","2.03%"
"02/11/2021","641.50","641.50","641.50","641.50","","-0.23%"
"02/10/2021","643.00","643.00","643.00","643.00","","-0.92%"
"02/09/2021","649.00","649.00","649.00","649.00","0.07K","1.49%"
"02/08/2021","639.50","639.50","639.50","639.50","","-0.85%"
"02/05/2021","645.00","645.00","645.00","645.00","0.01K","1.02%"
"02/04/2021","638.50","638.50","638.50","638.50","0.07K","2.65%"
"02/03/2021","622.00","622.00","622.00","622.00","","1.14%"
"02/02/2021","615.00","615.00","615.00","615.00","0.04K","-0.73%"
"02/01/2021","619.50","619.50","619.50","619.50","0.10K","-4.60%"
"01/29/2021","649.40","649.40","649.40","649.40","","-0.17%"
"01/28/2021","650.50","650.50","650.50","650.50","","0.15%"
"01/27/2021","649.50","649.50","649.50","649.50","","0.08%"
"01/26/2021","649.00","649.00","649.00","649.00","","0.08%"
"01/25/2021","648.50","648.50","648.50","648.50","","0.00%"
"01/22/2021","648.50","648.50","648.50","648.50","","0.08%"
"01/21/2021","648.00","648.00","648.00","648.00","","0.47%"
"01/20/2021","645.00","645.00","645.00","645.00","0.00K","-0.23%"
"01/19/2021","646.50","646.50","646.50","646.50","0.02K","-0.61%"
"01/18/2021","650.50","650.50","650.50","650.50","0.24K","1.01%"
"01/15/2021","644.00","644.00","644.00","644.00","0.06K","-1.68%"
"01/14/2021","655.00","655.00","655.00","655.00","0.00K","0.54%"
"01/13/2021","651.50","651.50","651.50","651.50","0.01K","-0.38%"
"01/12/2021","654.00","654.00","654.00","654.00","0.03K","-0.30%"
"01/11/2021","656.00","656.00","656.00","656.00","0.02K","-3.03%"
"01/08/2021","676.50","676.50","676.50","676.50","0.07K","-1.38%"
"01/07/2021","686.00","686.00","686.00","686.00","0.03K","0.37%"
"01/06/2021","683.50","683.50","683.50","683.50","0.01K","0.96%"
"01/05/2021","677.00","677.00","677.00","677.00","0.13K","0.59%"
"01/04/2021","673.00","673.00","673.00","673.00","0.12K","5.54%"
"12/31/2020","637.68","637.68","637.68","637.68","","-0.05%"
"12/30/2020","638.00","638.00","638.00","638.00","","0.16%"
"12/29/2020","637.00","637.00","637.00","637.00","","-0.23%"
"12/24/2020","638.50","638.50","638.50","638.50","","0.08%"
"12/23/2020","638.00","638.00","638.00","638.00","0.01K","0.47%"
"12/22/2020","635.00","635.00","635.00","635.00","","0.16%"
"12/21/2020","634.00","634.00","634.00","634.00","","0.48%"
"12/18/2020","631.00","631.00","631.00","631.00","","0.40%"
"12/17/2020","628.50","628.50","628.50","628.50","","0.00%"
"12/16/2020","628.50","628.50","628.50","628.50","","0.16%"
"12/15/2020","627.50","627.50","627.50","627.50","0.01K","0.64%"
"12/14/2020","623.50","623.50","623.50","623.50","","-0.40%"
"12/11/2020","626.00","626.00","626.00","626.00","0.02K","-0.95%"
"12/10/2020","632.00","632.00","632.00","632.00","0.02K","0.72%"
"12/09/2020","627.50","627.50","627.50","627.50","0.00K","0.97%"
"12/08/2020","621.50","621.50","621.50","621.50","","0.24%"
"12/07/2020","620.00","620.00","620.00","620.00","0.01K","1.31%"
"12/04/2020","612.00","612.00","612.00","612.00","","1.32%"
"12/03/2020","604.00","604.00","604.00","604.00","","0.42%"
"12/02/2020","601.50","601.50","601.50","601.50","0.69K","0.84%"
"12/01/2020","596.50","596.50","596.50","596.50","0.02K","8.62%"
"11/30/2020","549.14","549.14","549.14","549.14","0.01K","0.03%"
"11/27/2020","549.00","549.00","549.00","549.00","0.01K","-0.72%"
"11/26/2020","553.00","553.00","553.00","553.00","0.01K","0.09%"
"11/25/2020","552.50","552.50","552.50","552.50","","0.27%"
"11/24/2020","551.00","551.00","551.00","551.00","","-0.27%"
"11/23/2020","552.50","552.50","552.50","552.50","","-0.18%"
"11/20/2020","553.50","553.50","553.50","553.50","","0.73%"
"11/19/2020","549.50","549.50","549.50","549.50","","-1.08%"
"11/18/2020","555.50","555.50","555.50","555.50","0.04K","-1.16%"
